x,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59
1154,0.3620351124,0.3358198414,0.3273593083,0.3337590966,0.3153965545,0.3216836588,0.3149208345,0.3484913086,0.3919626274,0.3951398474,0.3801410053,0.3483467849,0.3562621096,0.3800541175,0.3931715121,0.3857213032,0.369572469,0.3492176936,0.3257941111,0.3902280703,0.4182046093,0.3765200156,0.4261544356,0.405542801,0.3898544124,0.4167585722,0.4259922464,0.4191995912,0.4444683426,0.4435694053,0.4571522343,0.4088114262,0.4072747882,0.3812727288,0.3818933271,0.3970317822,0.4000608765,0.3973514462,0.3925723387,0.3730371667,0.3883476462,0.3840571028,0.3806432809,0.3932750627,0.3708242369,0.381208435,0.3607415137,0.378078439,0.4214608273,0.426649196,0.4059692409,0.4071165976,0.4189615522,0.4461683786,0.4299695334,0.4340772498,0.4343196788,0.395381061,0.4397924558
1155,0.3617100254,0.3353108685,0.3271302712,0.3335365671,0.315106631,0.3212511611,0.3144856453,0.3483505451,0.3916167617,0.3949076705,0.3797302143,0.3479056407,0.3557348411,0.3793332661,0.3925979543,0.3850414031,0.3691738444,0.3487066054,0.3258648715,0.3897627081,0.4175826106,0.3760625311,0.4258177433,0.4053616651,0.3897228041,0.4164148525,0.4255442943,0.418466564,0.4438186126,0.4432094237,0.4566835452,0.4084455144,0.4071409253,0.381490657,0.3816564249,0.3966579401,0.3995239539,0.3967707409,0.3921464709,0.3723382165,0.387921616,0.3835706601,0.3804122398,0.3929148758,0.3704843985,0.3810571996,0.3604603586,0.3777748556,0.4211195084,0.426289142,0.4055816303,0.4066951108,0.4184194863,0.445812183,0.4295980508,0.4337216842,0.4339865014,0.394793817,0.4393724881
1156,0.3614486949,0.3349312754,0.3269822353,0.333389415,0.3148517634,0.3209347379,0.314175085,0.3481751295,0.3912939801,0.394708284,0.3794093004,0.347643697,0.3552916053,0.3787405748,0.3921647356,0.3844773442,0.368798414,0.34827521,0.3260119168,0.3893748312,0.4170294376,0.3757471058,0.425472145,0.4052675427,0.3896041754,0.4161572463,0.4250874735,0.41784939,0.4432483683,0.4428962673,0.4562587183,0.4081117621,0.4070621613,0.3817093576,0.3815333286,0.3963848847,0.3991004365,0.3962439534,0.3918247797,0.3717825239,0.3875122111,0.3832421773,0.3802089485,0.3926447126,0.3702706164,0.3809368271,0.3603272874,0.3775613307,0.4207197602,0.4259020563,0.4051212336,0.4061951963,0.417928236,0.4454342474,0.4292570478,0.43334635,0.4336849946,0.394215645,0.4389830385
1157,0.3612160575,0.3348139534,0.3269113665,0.3332784891,0.3147281579,0.3207867389,0.3140672408,0.3477807001,0.3909274172,0.3944747383,0.3790471337,0.3475087131,0.3548927799,0.3784061619,0.3920108068,0.3840291966,0.3684908589,0.3479506389,0.3262654779,0.3890811172,0.4166091761,0.3756125664,0.4251585378,0.4050004549,0.3894260954,0.4158769447,0.4245763254,0.417351552,0.4428810457,0.4425034413,0.4558555678,0.4078315257,0.4070941052,0.3819361318,0.381616983,0.3962574805,0.3988474,0.3958259933,0.3916721178,0.3713547064,0.3870695947,0.3831052257,0.3800408084,0.3924504842,0.3701949794,0.3807843994,0.3603938592,0.3774969658,0.4202743061,0.4254003392,0.404485825,0.4055251085,0.4174279064,0.4451557795,0.4289051899,0.4328276943,0.433394593,0.3936873276,0.4386873026
1158,0.3609913609,0.334722364,0.3268508746,0.3331795847,0.3146578395,0.3206586108,0.3139943517,0.3474535563,0.3906063727,0.394263861,0.3786991193,0.3473575545,0.3545179877,0.3781402535,0.3918617142,0.3836506056,0.3682386511,0.3476972882,0.3264873969,0.3888174462,0.4162296323,0.3754966859,0.4248967097,0.4047312083,0.3892715072,0.4156330264,0.4241796051,0.4169266115,0.4425140223,0.4421342599,0.455480761,0.4075971823,0.4071033009,0.3821420765,0.3816914713,0.3961163506,0.3986446894,0.3954974663,0.3914905385,0.3709711717,0.3866756955,0.3829795826,0.3799182998,0.3923035291,0.3701337264,0.3806693695,0.3604478021,0.3774657368,0.4199361664,0.4249664447,0.4040053334,0.4050241375,0.4170199793,0.4449714384,0.4286452469,0.432412383,0.4331196816,0.3932885228,0.4384643009
1159,0.3607652609,0.3344937214,0.3267689949,0.3331607526,0.314534689,0.3205207763,0.3138961242,0.347383705,0.3904191199,0.3940807182,0.3783644857,0.3471670166,0.3541804332,0.3778272919,0.3915509762,0.3834613196,0.3680506338,0.3476028396,0.3267279566,0.3886289413,0.4159570792,0.3754054653,0.4245946462,0.4044958661,0.3893156666,0.4156422614,0.4238653254,0.4166089754,0.4419163972,0.441893993,0.4550945672,0.4074700659,0.4071546481,0.3823430832,0.381757461,0.3959567918,0.3985741609,0.3953494092,0.3913056935,0.3707083291,0.3864709311,0.3829369136,0.3798577422,0.3923934976,0.3701384098,0.3807302563,0.360490501,0.3775461827,0.4196718534,0.4245402615,0.4039102301,0.4049247127,0.4167687454,0.4449379182,0.4286253162,0.4322381999,0.4329380092,0.393059271,0.4382745945
1160,0.3605809262,0.3342931799,0.3266851875,0.3331577163,0.3144204327,0.3204287147,0.3138034561,0.3473335603,0.3902775913,0.3939418004,0.378105345,0.3470352115,0.353929091,0.3775641412,0.3913304731,0.3833203738,0.3679083374,0.3475464787,0.3269907436,0.388514135,0.4157926035,0.3753630718,0.424327562,0.4043046525,0.3893468126,0.4156420673,0.4235685951,0.4163254926,0.4414040915,0.4416840783,0.4547336975,0.4073360876,0.4072205537,0.3825311724,0.3818342955,0.3958361034,0.3985083952,0.3952230051,0.3911763404,0.3704730837,0.3863142247,0.3828526533,0.3797541641,0.3924282863,0.3700962755,0.3807599156,0.3605054171,0.3776074495,0.4194667061,0.4242054109,0.4038366698,0.4048520501,0.4165814524,0.4449247406,0.4286260183,0.4321109749,0.4328463697,0.3928542544,0.4381216803
1161,0.3604379849,0.33416786,0.3265997277,0.3331124652,0.3143656642,0.3204217274,0.3137186497,0.347284,0.3901561332,0.3940287192,0.3780747231,0.347017643,0.3538501997,0.3773984151,0.3913139039,0.383089458,0.3678025683,0.3475402619,0.3272869299,0.3885160466,0.4157854584,0.3754839501,0.4243083157,0.4042347367,0.3893133685,0.4156195228,0.423394729,0.4160554109,0.4412369329,0.4415043061,0.454416803,0.4071898858,0.4072301884,0.382716478,0.3819457954,0.3957768472,0.3983517086,0.3949952752,0.3910984728,0.3702345164,0.3862093196,0.3826534592,0.3796148685,0.392237931,0.3699649411,0.3807741764,0.360581027,0.3777362811,0.4193093358,0.4241799404,0.4037291785,0.4048185003,0.416552651,0.4450399697,0.4287563937,0.4320469233,0.4330112247,0.3926150593,0.4381137137
1162,0.3603095339,0.3340665998,0.3265357243,0.3330681314,0.314336589,0.3204061509,0.3136536512,0.3472400056,0.3900271952,0.3941267726,0.3780544756,0.3469886514,0.3537643399,0.3772308826,0.3912810797,0.3828499407,0.3676985677,0.347512908,0.327525459,0.3884905206,0.4157363303,0.3755908843,0.4243243847,0.404174972,0.3893015222,0.4156168508,0.4232622728,0.4158164377,0.4411257434,0.4413479074,0.454152506,0.4070843356,0.4072243422,0.3828900757,0.3820426651,0.3957201079,0.3982034909,0.3947697535,0.3910182356,0.3700163972,0.3861090559,0.3825021961,0.3795303072,0.3920712254,0.3698720588,0.3808161434,0.3606877018,0.3778795354,0.419144643,0.424162454,0.4036184221,0.4047700116,0.4165187659,0.4451566207,0.4288765819,0.4319802682,0.4331588884,0.3923901524,0.438119233
1163,0.3603628035,0.3341159406,0.3266277582,0.3331848759,0.314440068,0.3203659973,0.3137428775,0.3472752529,0.3899101664,0.3940493091,0.3779911904,0.3469893481,0.3536600134,0.3769642422,0.3911748719,0.3827551345,0.3676902351,0.3474257205,0.3277075187,0.3883934215,0.4155498536,0.3756162826,0.424330805,0.4041357814,0.3894477811,0.4155735292,0.4231194038,0.4156054696,0.4410000245,0.4412245354,0.4540409955,0.4071803335,0.4072375338,0.38308486,0.3821015367,0.3957089419,0.3981426514,0.3946402425,0.390960033,0.3698048777,0.385960393,0.3825893786,0.3795876964,0.3920901646,0.3699088395,0.3809573289,0.3608893779,0.3780221019,0.4190201656,0.4239964676,0.4034819286,0.4045668736,0.4163728676,0.4452067767,0.4288429674,0.4319752919,0.4332628757,0.3922641632,0.438172302
1164,0.3604475099,0.3341844308,0.3267323196,0.3333224256,0.3145446668,0.3203346801,0.313845046,0.3473166407,0.3898198782,0.393926715,0.3779241401,0.347019407,0.3535816031,0.3767212998,0.3910910304,0.3827115071,0.3677070177,0.3473610749,0.3279108057,0.3883229491,0.4153976756,0.3756367025,0.4243190762,0.4041064493,0.3895814131,0.4154872944,0.4229621887,0.4153913396,0.4408477408,0.4410983529,0.4539361925,0.4072759662,0.4072569996,0.38326514,0.3821549994,0.3957105098,0.3980948634,0.3945434028,0.3909104719,0.3695985364,0.3858043111,0.3826761675,0.3796187259,0.3921215829,0.3699347087,0.3810753581,0.3610633629,0.3781331041,0.4189370064,0.4238223,0.4033526378,0.4043665977,0.4162273097,0.445233524,0.4287883963,0.4319943105,0.4333646346,0.3921691073,0.438228586
1165,0.3603937194,0.3341160638,0.326731935,0.3333899698,0.3145718835,0.3202437211,0.3137990456,0.347299701,0.3898502981,0.3940387727,0.3778447698,0.3470219539,0.3535911041,0.3767429424,0.3911589202,0.3826641561,0.3678338506,0.3474592706,0.3282905494,0.3883755323,0.4153590479,0.3757539938,0.4244521899,0.4042074305,0.3896671744,0.4155351304,0.4230570492,0.4153444568,0.440804763,0.4411226951,0.4539607401,0.4073724564,0.4074189574,0.3835546689,0.3824735237,0.3958526634,0.3981898889,0.3945675135,0.3910300744,0.3696160475,0.3858189043,0.3826392678,0.3796851786,0.3921231944,0.3700397807,0.3811558401,0.361188928,0.3783011798,0.418868253,0.423786352,0.4032348649,0.4042866147,0.4161483068,0.4451727997,0.4287398802,0.4319628722,0.4334155317,0.3919362727,0.4381460713
1166,0.3602917969,0.3340163722,0.3266894895,0.333427048,0.314579943,0.3201588871,0.3137178441,0.3472781181,0.3899094862,0.3942291805,0.3777791784,0.346990635,0.3535978307,0.376801145,0.3912828788,0.3826321528,0.3679895416,0.3475475603,0.328663906,0.3884480375,0.4153398142,0.3758873067,0.424608419,0.404355375,0.389797781,0.4156899272,0.4232252375,0.4153889319,0.4408602202,0.4412099003,0.4540538466,0.4074620036,0.4075944705,0.3838526274,0.3828255595,0.3960085244,0.3983038791,0.3946123732,0.3911889244,0.3696841937,0.3858862764,0.3826131316,0.3797880969,0.3921230684,0.3701767707,0.3812525241,0.3613217687,0.37848939,0.418800234,0.4237523669,0.403115036,0.4041984549,0.4161030121,0.4450977342,0.428693898,0.4318988125,0.4334481181,0.3916922598,0.4380782897
1167,0.3603462852,0.333986309,0.3267153656,0.3335053119,0.3146664988,0.3203118319,0.3137001292,0.3473706919,0.3900684414,0.3943085263,0.3778804888,0.3470720564,0.3536580581,0.3769005624,0.3914148461,0.3826402113,0.3681017099,0.3475984412,0.3289723389,0.3884700004,0.4153682573,0.375996939,0.4247919017,0.4045898497,0.3899771338,0.415892866,0.423346771,0.4154281073,0.4408822322,0.4413309654,0.4541455693,0.4075010966,0.4076892648,0.3840586937,0.3829994533,0.39601572,0.3983705435,0.3946427233,0.3912789035,0.3697025638,0.3858731253,0.382685043,0.3798281531,0.3921978872,0.3702853102,0.3813677953,0.3614672397,0.3786557772,0.4187690222,0.4236983019,0.4030451709,0.404234305,0.4160909925,0.4451723551,0.4287380358,0.4318945044,0.4335066238,0.3917017576,0.4382227085
1168,0.360477661,0.3340123015,0.3267845586,0.3336191066,0.3147965858,0.3205159875,0.3137255484,0.3475101695,0.3902328339,0.3943156647,0.3780189805,0.3471906467,0.3537470445,0.3769966417,0.3914871396,0.3826358034,0.3681659568,0.3476611092,0.3292244101,0.3884485301,0.4153920814,0.3760914436,0.4249822059,0.4048005578,0.3901261766,0.4160458221,0.4234330386,0.4154358717,0.4408282763,0.4414438005,0.4541761558,0.4075429431,0.4077743358,0.3842177353,0.3830899765,0.3959777494,0.3984157045,0.394674385,0.3913234129,0.369687381,0.3858108237,0.3827556275,0.379817144,0.3922795496,0.370346938,0.3814631214,0.3615969804,0.378804511,0.4187385122,0.423685945,0.4030249892,0.4043334751,0.416063486,0.4453178157,0.4288207211,0.4319440783,0.4335903764,0.3917812997,0.4383885691
1169,0.3605225739,0.3341137796,0.326964246,0.3337400513,0.31487957,0.320632745,0.3138254542,0.3476655998,0.3902727863,0.3944053365,0.3780547041,0.3472567978,0.3538016958,0.3770306718,0.3915312709,0.3826331678,0.3682344562,0.3477120244,0.3294587256,0.3884853751,0.4154431003,0.3761626285,0.425078891,0.4048186422,0.3902450869,0.4161653611,0.4234458192,0.4154896242,0.4408728448,0.441567915,0.4541632393,0.4076754089,0.4079279183,0.3843916852,0.3832229262,0.3960824523,0.3984596438,0.3947326079,0.3913713092,0.3696638654,0.3858241433,0.3828757941,0.3799084454,0.3923696359,0.3704274211,0.3815924727,0.3617331357,0.3789606691,0.4187935838,0.4236804392,0.4030706638,0.4043962529,0.4160190767,0.4454727035,0.4288906188,0.4319905071,0.4336925446,0.3918026293,0.4384534409
1170,0.3605050326,0.334230905,0.3271896185,0.3338343114,0.3149133254,0.3207030086,0.3139720132,0.3478000566,0.3902202963,0.3945562635,0.3780454066,0.3472903032,0.3538386788,0.3770447801,0.3915777808,0.3826459928,0.3683230382,0.3477552413,0.3296928117,0.3885825005,0.4155143427,0.3762415922,0.42511725,0.4047347261,0.3903627584,0.4162940843,0.4233998471,0.415543335,0.4409744829,0.4416826742,0.4541389597,0.4078206616,0.4080943682,0.3845891405,0.3833790556,0.3962597768,0.3985267169,0.3947838204,0.3914352159,0.3696586933,0.3858869027,0.3830282009,0.3800749261,0.3924672407,0.3705380306,0.3817261727,0.3618626514,0.3791056398,0.4189199525,0.4236731831,0.403155119,0.4044549752,0.4160047227,0.445637525,0.4289655115,0.4320171745,0.4338176289,0.3918094566,0.4384863885
1171,0.3605135595,0.3343023545,0.3272940458,0.3338919571,0.3149221136,0.3206869891,0.31405739,0.3478481455,0.390218288,0.3946473112,0.3780231446,0.3473064997,0.3538513717,0.3770364417,0.3915615803,0.3826526228,0.368356587,0.3477560056,0.3298796309,0.3886465891,0.4155129594,0.3763170404,0.4251302613,0.4047269926,0.3904718436,0.4163982601,0.4233753409,0.4155397563,0.4410105288,0.4417391561,0.4541748108,0.4078508742,0.4081886786,0.384825709,0.3835156479,0.396344479,0.3985854853,0.3948265654,0.3914749289,0.3696520851,0.3858776846,0.383115133,0.3802158193,0.3925088575,0.3706133065,0.3818177004,0.3619529695,0.3792099418,0.4189532668,0.4237157981,0.4031687101,0.4044939708,0.4160438095,0.4457651543,0.4290292572,0.4320566067,0.4339100646,0.3918162198,0.4385287507
1172,0.3605524368,0.3343388341,0.3273298388,0.3339519216,0.3149348039,0.3206436495,0.3140871733,0.3478602622,0.3903240478,0.3947146583,0.3780028638,0.3473401975,0.353833157,0.3770118489,0.3914877736,0.3826465908,0.3683527189,0.3477296794,0.3300352335,0.3886510821,0.4154362515,0.376352027,0.425135898,0.4048225046,0.3905747706,0.4164701932,0.4233937231,0.4155239429,0.4410380486,0.4417955476,0.4542762451,0.4078250122,0.4082495592,0.3851174699,0.3836853994,0.3963653432,0.3986196664,0.3948803018,0.391492482,0.3696297937,0.3858334974,0.3831575092,0.3803460162,0.3925150444,0.3706743348,0.3819344079,0.3620391768,0.37931003,0.4189261289,0.4237914449,0.4031263907,0.4045261803,0.4161425352,0.4458745985,0.4290991683,0.4321372202,0.4339288626,0.3918404872,0.4386002691
1173,0.3605923735,0.3343785718,0.327412707,0.3340324354,0.3149725036,0.3206755208,0.3141229867,0.347877958,0.3903959438,0.394829413,0.3780238799,0.3474179917,0.3538189962,0.3770082401,0.3914627738,0.3826112604,0.3683787621,0.3477445015,0.3301985473,0.3886408511,0.4153853951,0.3764259294,0.4251943368,0.4049434847,0.3906683867,0.416538059,0.4234243169,0.4155141536,0.4410887201,0.4418840147,0.454375459,0.4078455829,0.4083764167,0.3853680897,0.3838568881,0.3964212207,0.3986919775,0.3949270993,0.391582899,0.3696311947,0.3858849606,0.3831984949,0.3804649695,0.3925725326,0.370777887,0.3821132935,0.3621933675,0.379470234,0.418960415,0.4238365258,0.4031691083,0.4045898152,0.4162358297,0.4459924986,0.4292147354,0.4322178573,0.4340028596,0.3918340916,0.4386448133
1174,0.3606664838,0.3344694572,0.3275425647,0.3341625497,0.3150540567,0.3207590296,0.3141446301,0.3478980864,0.3903809442,0.3949819321,0.378100307,0.3475477695,0.3538203475,0.3770777698,0.3915462876,0.3825623583,0.368440198,0.3477904433,0.3303914984,0.3886385017,0.4153914898,0.3766079745,0.4253011841,0.4050682204,0.3907605586,0.4166189682,0.4234773312,0.4155159095,0.4411605394,0.4419873453,0.4545043535,0.4079330237,0.4085930238,0.3855387941,0.3839778565,0.3965123829,0.3988405328,0.3949981139,0.391804261,0.3696878514,0.3860627073,0.3832121296,0.3805803972,0.3926989294,0.3709057743,0.3823492654,0.3624437242,0.3797270634,0.4190765867,0.4238618709,0.4033178788,0.4046812613,0.4163009971,0.4461094484,0.4293605429,0.4322516842,0.4341960473,0.3917476563,0.4386283235
1175,0.3607527407,0.3345823005,0.3276594304,0.3342953326,0.3151582994,0.3208401748,0.3141689313,0.3479608095,0.3904183413,0.3950985363,0.3781964532,0.3476680537,0.3538242872,0.3771252659,0.391609969,0.3825314592,0.3685178984,0.3478377953,0.3305988673,0.3886416216,0.4153868582,0.3767695245,0.4253946853,0.4051654956,0.3908631068,0.4167065229,0.4235385704,0.4155384851,0.4412496908,0.4421061204,0.4546049259,0.4080111743,0.4087693793,0.3856872157,0.3840984301,0.3965768994,0.3989529273,0.3950621853,0.3919694943,0.3697312408,0.3861723572,0.3832484084,0.3807107234,0.3928155134,0.3710319098,0.3825366441,0.3626584564,0.3799726721,0.4192239302,0.4239363144,0.4034962186,0.4047710543,0.416390557,0.4462663511,0.4295219391,0.4323307676,0.4343940428,0.391700177,0.4386495694
1176,0.3607820156,0.3346457572,0.3277084827,0.3343812184,0.315271759,0.3209118382,0.3141996234,0.348043912,0.3905955778,0.3951360792,0.3783167049,0.3477417063,0.3537928953,0.3770522894,0.3916095916,0.3825044228,0.3686260061,0.3479098089,0.3308189664,0.3886429375,0.4153648585,0.37685234,0.4254686147,0.405200646,0.3909263198,0.4167351386,0.4235696173,0.4155560449,0.4413102587,0.4422200977,0.4545624781,0.4080112655,0.4088595428,0.3858208996,0.3842822389,0.3966272458,0.3989901514,0.3950440766,0.3919753197,0.3697267609,0.3861265758,0.3833924751,0.380822856,0.3928979547,0.371186909,0.3826118734,0.3627803331,0.3801641036,0.4193710094,0.424124605,0.4037019924,0.4048551743,0.4165039152,0.4464918811,0.4297502301,0.4325570735,0.4345929398,0.3918054918,0.4387323959
1177,0.360808252,0.3347016365,0.3277700569,0.3344691087,0.315373413,0.3209698816,0.3142175369,0.3481161015,0.3907375824,0.3951808665,0.3784177112,0.3478226279,0.3537693394,0.3770070531,0.3916280885,0.3824934344,0.368726404,0.3479632617,0.3310466631,0.3886579092,0.4153494335,0.3769501998,0.4255504246,0.405252507,0.3909955257,0.4167766462,0.4236019938,0.4155850092,0.4413620848,0.4423451487,0.454543039,0.4080448138,0.4089536736,0.3859773267,0.3844622542,0.3967046803,0.3990259916,0.3950272993,0.391977217,0.3697167196,0.3861046269,0.3835011888,0.3808998705,0.3929619792,0.3712970482,0.3827007225,0.3628925474,0.3803304177,0.4194701737,0.4242795285,0.4038618328,0.4049607188,0.4165957369,0.4466762146,0.4299521189,0.4327500758,0.4347642008,0.3919029145,0.4388017932
1178,0.3609568597,0.3348488751,0.3279469853,0.3346255743,0.3154564286,0.3210600354,0.314258002,0.3482702613,0.3907046184,0.3953004876,0.3784552684,0.3479490897,0.3538728201,0.3770832257,0.3917085239,0.3825541646,0.368783888,0.3479802409,0.3313330209,0.3887201239,0.4153773258,0.3770781653,0.4257051113,0.4053460308,0.3911135425,0.4169822963,0.4237291907,0.4157886639,0.4414400714,0.4425830916,0.4547196906,0.4083556053,0.4090971265,0.386230753,0.3846845543,0.3968715565,0.3990415678,0.3950969874,0.3920489212,0.3697382526,0.3861958793,0.3834311006,0.3808880228,0.3929993412,0.3712660506,0.3828457511,0.3630175716,0.3804078584,0.4194069963,0.4241952454,0.4038805266,0.4051418243,0.4166270581,0.4466723126,0.4300518224,0.4327789585,0.4347999811,0.3918833384,0.4389156099
1179,0.3610993007,0.3349885995,0.3281085584,0.3347765011,0.3155377278,0.3211502901,0.3143071504,0.3484098981,0.3906822783,0.3954102261,0.3784941757,0.3480645319,0.3539733837,0.3771536368,0.3917825533,0.3826028034,0.3688331711,0.3480036346,0.331615108,0.3887762013,0.4154078795,0.3771971272,0.4258548724,0.4054257534,0.3912164355,0.4171716956,0.4238634747,0.41598464,0.4415221397,0.4428106746,0.4548942381,0.4086581373,0.4092440203,0.3864738071,0.3849062055,0.3970248947,0.3990600606,0.3951588113,0.3921265352,0.3697483413,0.3862730621,0.3833754006,0.3808787628,0.3930269678,0.3712509457,0.3829603768,0.3631374121,0.3804819253,0.4193504009,0.4241138696,0.4039017181,0.4052927898,0.4166511956,0.4466735748,0.4301517538,0.4328027818,0.4348209446,0.3918737786,0.4390396285
1180,0.3610853846,0.3349680155,0.3281432193,0.3348424548,0.31561447,0.3211750479,0.3143024289,0.3484224812,0.3908050159,0.395460665,0.3784763452,0.3480846536,0.3539891698,0.3771932759,0.3918195894,0.3825734202,0.3689586737,0.3480306141,0.3319219235,0.3888592515,0.4154139311,0.3773560605,0.4259396383,0.4055009063,0.3912493832,0.4172720619,0.4240180962,0.4160069265,0.4416264739,0.4429313082,0.4550375197,0.4088166701,0.4093148031,0.3866052453,0.3849901856,0.3970391166,0.3990521704,0.3951086321,0.3921407309,0.3696475684,0.3861879686,0.3834378248,0.3808905477,0.3929938848,0.371355817,0.3828850971,0.3632332524,0.3805402349,0.4193492408,0.4241293013,0.4039530356,0.4051945341,0.416657168,0.446779297,0.4301789544,0.4327435217,0.4347372982,0.3919367955,0.4391109532
1181,0.3610604353,0.3349367079,0.3281737951,0.334902034,0.3156885337,0.321191299,0.3142863296,0.3484306604,0.3909354682,0.395512055,0.3784514188,0.3480995495,0.3539973039,0.3772323182,0.3918564178,0.3825408865,0.3690966287,0.3480537576,0.3322285347,0.3889470119,0.4154151661,0.3775199315,0.4260200636,0.4055809124,0.3912865683,0.4173734027,0.4241652318,0.4160162265,0.4417266089,0.4430486713,0.4551765702,0.4089632042,0.4093765078,0.38673544,0.3850634053,0.3970475379,0.3990407179,0.3950550396,0.3921493867,0.369548519,0.3860982994,0.3835024788,0.3809044188,0.3929656701,0.3714633754,0.3828156876,0.3633319622,0.3805998523,0.4193511676,0.4241524334,0.4040031943,0.405092795,0.4166686719,0.4468933893,0.4302010815,0.4326810467,0.4346574296,0.3919979562,0.4391688822
1182,0.3610948555,0.3349382806,0.3282251056,0.3349297297,0.3156866685,0.3211632957,0.3142498606,0.3483911714,0.3910161201,0.3956187299,0.3784971396,0.3481042515,0.3539236429,0.3771695238,0.3918657514,0.3824122109,0.3691254428,0.3479558032,0.332386499,0.3889616254,0.4153542726,0.3775750689,0.426126641,0.4056593279,0.391468148,0.4175105564,0.4241596621,0.4160754313,0.4417801276,0.4433048878,0.4552680115,0.40904295,0.4095063897,0.3869762768,0.385234926,0.3970863445,0.3990684998,0.3950312226,0.3922359423,0.3695507221,0.3861116519,0.3835249431,0.3809890646,0.3930765988,0.3715240825,0.382952627,0.3634890253,0.3807760108,0.4194223339,0.4242469318,0.4040508499,0.4052067078,0.416832116,0.4471223268,0.4303343716,0.4327566961,0.4348098239,0.3919086425,0.4391267291
1183,0.3611442966,0.3349495124,0.3282792659,0.3349554134,0.3156807768,0.3211395316,0.3142243722,0.3483408625,0.3910801605,0.3957258525,0.378567055,0.3481159464,0.353840777,0.3770860777,0.3918667868,0.3822745129,0.3691133953,0.3478377003,0.332519729,0.3889584376,0.4152878748,0.3776123568,0.4262394553,0.4057383567,0.3916602035,0.4176430014,0.4241458673,0.4161518288,0.4418408294,0.4435774413,0.455355275,0.4091177384,0.4096521467,0.3872142486,0.3854188147,0.3971301882,0.3991049905,0.3950021947,0.3923249473,0.3695475537,0.3861350234,0.3835430701,0.3810804522,0.3931885412,0.3715722973,0.3830919348,0.3636397415,0.3809675192,0.4195016181,0.4243521432,0.4041089402,0.4053475389,0.4170069531,0.4473610886,0.430482867,0.4328558047,0.4349834003,0.3918034823,0.4390824853
1184,0.3611879204,0.3350033808,0.3284363674,0.3350617773,0.3157971697,0.3212073514,0.3142670653,0.3483822205,0.3911461105,0.3958313296,0.3786972989,0.3482287615,0.3539142682,0.3771284956,0.3918981057,0.382328811,0.3691609937,0.3479042178,0.3327247586,0.3889826036,0.415264303,0.3777592326,0.4263004099,0.4057776968,0.3917840481,0.4177841229,0.4241575049,0.4162240185,0.4419429502,0.4437430401,0.4554244409,0.4091595177,0.4097458479,0.3873974407,0.3855832576,0.3971526448,0.3991337523,0.3948718271,0.3923767179,0.3694947306,0.3861235147,0.3835352692,0.3811132284,0.3932449583,0.3716100143,0.3831640857,0.3637669121,0.3810824514,0.4195252997,0.4244637412,0.404263519,0.4055068754,0.4170732939,0.4475155073,0.4306704732,0.4330183663,0.4350774194,0.3917750231,0.4391638505
1185,0.3612182882,0.3350743863,0.3286041852,0.3351840371,0.3159328216,0.3212837782,0.3143187771,0.3484458324,0.3912326506,0.3959147403,0.3788255001,0.3483523328,0.3540310755,0.3772266931,0.3919517488,0.3824254433,0.3692520405,0.3480294652,0.3329549456,0.3890249056,0.4152683904,0.3779296201,0.4263510247,0.405787735,0.3918942055,0.4179204804,0.4241720763,0.4162749362,0.4420399876,0.443869245,0.4554942449,0.4091868428,0.4098172942,0.3875798952,0.3857334903,0.3971691141,0.3991514983,0.39472863,0.3924287898,0.3694341554,0.3860933303,0.3835260269,0.3811276204,0.3932924772,0.3716492978,0.383229643,0.3638816683,0.3811630501,0.41952783,0.4245723925,0.4044173034,0.405641386,0.417118325,0.4476502688,0.4308620883,0.4331840723,0.4351557994,0.3917887119,0.4392814355
1186,0.3612644608,0.3351689496,0.3287258444,0.3353009197,0.3160326329,0.3213381491,0.3143697247,0.3485269396,0.3913449273,0.3959481905,0.3788479227,0.3484350609,0.3540944972,0.3772676559,0.3919949499,0.3824905693,0.3693410669,0.3481515737,0.3332222744,0.3890727327,0.4152398122,0.3780352042,0.426409311,0.4059566842,0.3920262997,0.4180952933,0.4242371134,0.4163771209,0.4421923273,0.4439897576,0.4556368675,0.4092827869,0.4099363845,0.3877488204,0.3858751465,0.3972503826,0.3991777949,0.3947885963,0.3925395995,0.3694483607,0.3860837206,0.3835833281,0.3811763976,0.3932817682,0.3717338764,0.3833613013,0.3639758061,0.381269469,0.4195290365,0.4245582756,0.4045163338,0.4056378286,0.4171044487,0.4477176517,0.4309395237,0.4332272895,0.4352569624,0.391856704,0.4393847153
